iid,id,gender,idg,condtn,wave,round,position,positin1,order,partner,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field,field_cd,undergra,mn_sat,tuition,race,imprace,imprelig,from,zipcode,income,goal,date,go_out,career,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr4_1,sinc4_1,intel4_1,fun4_1,amb4_1,shar4_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,attr5_1,sinc5_1,intel5_1,fun5_1,amb5_1,dec,attr,sinc,intel,fun,amb,shar,like,prob,met,match_es,attr1_s,sinc1_s,intel1_s,fun1_s,amb1_s,shar1_s,attr3_s,sinc3_s,intel3_s,fun3_s,amb3_s,satis_2,length,numdat_2,attr1_2,sinc1_2,intel1_2,fun1_2,amb1_2,shar1_2,attr4_2,sinc4_2,intel4_2,fun4_2,amb4_2,shar4_2,attr2_2,sinc2_2,intel2_2,fun2_2,amb2_2,shar2_2,attr3_2,sinc3_2,intel3_2,fun3_2,amb3_2,attr5_2,sinc5_2,intel5_2,fun5_2,amb5_2,you_call,them_cal,date_3,attr1_3,sinc1_3,intel1_3,fun1_3,amb1_3,shar1_3,attr4_3,sinc4_3,intel4_3,fun4_3,amb4_3,shar4_3,attr2_3,sinc2_3,intel2_3,fun2_3,amb2_3,attr3_3,sinc3_3,intel3_3,fun3_3,amb3_3
344,4.0,0,7,2,14,18,9,9.0,3,12,372.0,0,-0.11,0,27.0,2.0,30.0,15.0,15.0,20.0,5.0,15.0,0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,,2.0,26.0,International Security Policy - SIPA,13.0,Univ of New Mexico,"1,060.00","11,424.00",3.0,1.0,3.0,New Mexico,"87,110","28,759.00",3.0,4.0,3.0,Security Policy - Homeland Defense,9.0,9.0,7.0,5.0,6.0,7.0,6.0,4.0,3.0,9.0,4.0,4.0,9.0,9.0,9.0,9.0,9.0,5.0,5.0,1.5,1.5,1.5,2.0,2.0,1.5,2.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,7.0,7.0,8.0,8.0,9.0,8.0,8.0,9.0,8.0,9.0,0,,,,,,,,,,9.0,,,,,,,,,,,,9.0,3.0,2.0,1.5,1.5,2.0,2.0,2.0,1.0,2.0,1.5,1.5,2.0,2.0,1.0,2.0,1.5,1.5,2.0,1.5,1.5,7.0,7.0,8.0,9.0,9.0,7.0,9.0,9.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,
344,4.0,0,7,2,14,18,9,9.0,4,13,373.0,0,0.25,1,29.0,3.0,75.0,5.0,5.0,10.0,0.0,5.0,0,7.0,9.0,9.0,10.0,9.0,9.0,7.0,8.0,,26.0,International Security Policy - SIPA,13.0,Univ of New Mexico,"1,060.00","11,424.00",3.0,1.0,3.0,New Mexico,"87,110","28,759.00",3.0,4.0,3.0,Security Policy - Homeland Defense,9.0,9.0,7.0,5.0,6.0,7.0,6.0,4.0,3.0,9.0,4.0,4.0,9.0,9.0,9.0,9.0,9.0,5.0,5.0,1.5,1.5,1.5,2.0,2.0,1.5,2.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,7.0,7.0,8.0,8.0,9.0,8.0,8.0,9.0,8.0,9.0,1,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,0.0,9.0,,,,,,,,,,,,9.0,3.0,2.0,1.5,1.5,2.0,2.0,2.0,1.0,2.0,1.5,1.5,2.0,2.0,1.0,2.0,1.5,1.5,2.0,1.5,1.5,7.0,7.0,8.0,9.0,9.0,7.0,9.0,9.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,
344,4.0,0,7,2,14,18,9,9.0,14,14,374.0,0,0.52,0,30.0,4.0,50.0,10.0,10.0,10.0,5.0,15.0,0,6.0,4.0,5.0,6.0,4.0,5.0,6.0,6.0,,26.0,International Security Policy - SIPA,13.0,Univ of New Mexico,"1,060.00","11,424.00",3.0,1.0,3.0,New Mexico,"87,110","28,759.00",3.0,4.0,3.0,Security Policy - Homeland Defense,9.0,9.0,7.0,5.0,6.0,7.0,6.0,4.0,3.0,9.0,4.0,4.0,9.0,9.0,9.0,9.0,9.0,5.0,5.0,1.5,1.5,1.5,2.0,2.0,1.5,2.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,7.0,7.0,8.0,8.0,9.0,8.0,8.0,9.0,8.0,9.0,0,,,,,,,,,,9.0,,,,,,,,,,,,9.0,3.0,2.0,1.5,1.5,2.0,2.0,2.0,1.0,2.0,1.5,1.5,2.0,2.0,1.0,2.0,1.5,1.5,2.0,1.5,1.5,7.0,7.0,8.0,9.0,9.0,7.0,9.0,9.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,
344,4.0,0,7,2,14,18,9,9.0,10,15,375.0,0,0.47,0,27.0,2.0,30.0,20.0,15.0,15.0,8.0,12.0,0,3.0,5.0,7.0,5.0,7.0,5.0,5.0,7.0,2.0,26.0,International Security Policy - SIPA,13.0,Univ of New Mexico,"1,060.00","11,424.00",3.0,1.0,3.0,New Mexico,"87,110","28,759.00",3.0,4.0,3.0,Security Policy - Homeland Defense,9.0,9.0,7.0,5.0,6.0,7.0,6.0,4.0,3.0,9.0,4.0,4.0,9.0,9.0,9.0,9.0,9.0,5.0,5.0,1.5,1.5,1.5,2.0,2.0,1.5,2.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,7.0,7.0,8.0,8.0,9.0,8.0,8.0,9.0,8.0,9.0,1,8.0,6.0,6.0,6.0,6.0,9.0,8.0,8.0,0.0,9.0,,,,,,,,,,,,9.0,3.0,2.0,1.5,1.5,2.0,2.0,2.0,1.0,2.0,1.5,1.5,2.0,2.0,1.0,2.0,1.5,1.5,2.0,1.5,1.5,7.0,7.0,8.0,9.0,9.0,7.0,9.0,9.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,
344,4.0,0,7,2,14,18,9,9.0,12,16,376.0,0,-0.06,0,25.0,4.0,30.0,10.0,15.0,20.0,15.0,10.0,0,7.0,9.0,7.0,7.0,7.0,7.0,7.0,5.0,2.0,26.0,International Security Policy - SIPA,13.0,Univ of New Mexico,"1,060.00","11,424.00",3.0,1.0,3.0,New Mexico,"87,110","28,759.00",3.0,4.0,3.0,Security Policy - Homeland Defense,9.0,9.0,7.0,5.0,6.0,7.0,6.0,4.0,3.0,9.0,4.0,4.0,9.0,9.0,9.0,9.0,9.0,5.0,5.0,1.5,1.5,1.5,2.0,2.0,1.5,2.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,7.0,7.0,8.0,8.0,9.0,8.0,8.0,9.0,8.0,9.0,1,6.0,6.0,9.0,9.0,9.0,8.0,8.0,8.0,0.0,9.0,,,,,,,,,,,,9.0,3.0,2.0,1.5,1.5,2.0,2.0,2.0,1.0,2.0,1.5,1.5,2.0,2.0,1.0,2.0,1.5,1.5,2.0,1.5,1.5,7.0,7.0,8.0,9.0,9.0,7.0,9.0,9.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,
344,4.0,0,7,2,14,18,9,9.0,1,17,377.0,1,0.3,0,26.0,4.0,25.0,20.0,10.0,20.0,15.0,10.0,1,8.0,8.0,8.0,7.0,6.0,5.0,7.0,6.0,2.0,26.0,International Security Policy - SIPA,13.0,Univ of New Mexico,"1,060.00","11,424.00",3.0,1.0,3.0,New Mexico,"87,110","28,759.00",3.0,4.0,3.0,Security Policy - Homeland Defense,9.0,9.0,7.0,5.0,6.0,7.0,6.0,4.0,3.0,9.0,4.0,4.0,9.0,9.0,9.0,9.0,9.0,5.0,5.0,1.5,1.5,1.5,2.0,2.0,1.5,2.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,7.0,7.0,8.0,8.0,9.0,8.0,8.0,9.0,8.0,9.0,1,6.0,7.0,7.0,7.0,6.0,8.0,7.0,7.0,0.0,9.0,,,,,,,,,,,,9.0,3.0,2.0,1.5,1.5,2.0,2.0,2.0,1.0,2.0,1.5,1.5,2.0,2.0,1.0,2.0,1.5,1.5,2.0,1.5,1.5,7.0,7.0,8.0,9.0,9.0,7.0,9.0,9.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,
344,4.0,0,7,2,14,18,9,9.0,2,18,378.0,0,0.44,0,29.0,2.0,25.0,15.0,20.0,20.0,10.0,10.0,0,7.0,8.0,6.0,7.0,7.0,6.0,7.0,6.0,2.0,26.0,International Security Policy - SIPA,13.0,Univ of New Mexico,"1,060.00","11,424.00",3.0,1.0,3.0,New Mexico,"87,110","28,759.00",3.0,4.0,3.0,Security Policy - Homeland Defense,9.0,9.0,7.0,5.0,6.0,7.0,6.0,4.0,3.0,9.0,4.0,4.0,9.0,9.0,9.0,9.0,9.0,5.0,5.0,1.5,1.5,1.5,2.0,2.0,1.5,2.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,7.0,7.0,8.0,8.0,9.0,8.0,8.0,9.0,8.0,9.0,0,5.0,6.0,6.0,6.0,8.0,3.0,6.0,6.0,0.0,9.0,,,,,,,,,,,,9.0,3.0,2.0,1.5,1.5,2.0,2.0,2.0,1.0,2.0,1.5,1.5,2.0,2.0,1.0,2.0,1.5,1.5,2.0,1.5,1.5,7.0,7.0,8.0,9.0,9.0,7.0,9.0,9.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,
345,5.0,0,9,2,14,18,17,17.0,12,1,361.0,0,0.41,1,34.0,2.0,30.0,20.0,30.0,5.0,5.0,10.0,0,,,,,,,,,,24.0,Nutrition,10.0,Biological Sciences,,,2.0,7.0,6.0,Brooklyn,"11,235","25,401.00",2.0,7.0,4.0,Nutritionist,4.0,5.0,1.0,10.0,6.0,5.0,5.0,3.0,4.0,8.0,9.0,6.0,7.0,7.0,8.0,9.0,6.0,9.0,6.0,1.0,2.0,2.7,2.3,1.5,0.5,5.0,0.0,0.5,2.0,0.5,2.0,3.5,1.0,1.0,2.5,1.0,1.0,7.0,9.0,7.0,9.0,7.0,6.0,10.0,10.0,7.0,10.0,0,,,,,,,,,,2.0,,,,,,,,,,,,5.0,3.0,2.0,1.5,1.5,2.5,3.0,1.0,0.5,2.5,1.0,1.0,1.0,3.5,1.0,4.5,0.2,1.3,2.5,0.3,1.2,7.0,9.0,9.0,7.0,7.0,6.0,10.0,9.0,6.0,9.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,1.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,0.5,0.7,0.9,0.8,0.8,0.6
345,5.0,0,9,2,14,18,17,17.0,6,2,362.0,0,0.07,1,30.0,2.0,20.51,14.53,24.79,17.09,5.98,17.09,0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,8.0,2.0,24.0,Nutrition,10.0,Biological Sciences,,,2.0,7.0,6.0,Brooklyn,"11,235","25,401.00",2.0,7.0,4.0,Nutritionist,4.0,5.0,1.0,10.0,6.0,5.0,5.0,3.0,4.0,8.0,9.0,6.0,7.0,7.0,8.0,9.0,6.0,9.0,6.0,1.0,2.0,2.7,2.3,1.5,0.5,5.0,0.0,0.5,2.0,0.5,2.0,3.5,1.0,1.0,2.5,1.0,1.0,7.0,9.0,7.0,9.0,7.0,6.0,10.0,10.0,7.0,10.0,0,6.0,10.0,10.0,8.0,8.0,3.0,4.0,7.0,0.0,2.0,,,,,,,,,,,,5.0,3.0,2.0,1.5,1.5,2.5,3.0,1.0,0.5,2.5,1.0,1.0,1.0,3.5,1.0,4.5,0.2,1.3,2.5,0.3,1.2,7.0,9.0,9.0,7.0,7.0,6.0,10.0,9.0,6.0,9.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,1.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,0.5,0.7,0.9,0.8,0.8,0.6
345,5.0,0,9,2,14,18,17,17.0,3,3,363.0,0,0.45,0,23.0,4.0,25.0,20.0,20.0,20.0,5.0,10.0,1,5.0,8.0,7.0,7.0,6.0,7.0,7.0,8.0,2.0,24.0,Nutrition,10.0,Biological Sciences,,,2.0,7.0,6.0,Brooklyn,"11,235","25,401.00",2.0,7.0,4.0,Nutritionist,4.0,5.0,1.0,10.0,6.0,5.0,5.0,3.0,4.0,8.0,9.0,6.0,7.0,7.0,8.0,9.0,6.0,9.0,6.0,1.0,2.0,2.7,2.3,1.5,0.5,5.0,0.0,0.5,2.0,0.5,2.0,3.5,1.0,1.0,2.5,1.0,1.0,7.0,9.0,7.0,9.0,7.0,6.0,10.0,10.0,7.0,10.0,0,4.0,10.0,10.0,6.0,10.0,1.0,4.0,6.0,0.0,2.0,,,,,,,,,,,,5.0,3.0,2.0,1.5,1.5,2.5,3.0,1.0,0.5,2.5,1.0,1.0,1.0,3.5,1.0,4.5,0.2,1.3,2.5,0.3,1.2,7.0,9.0,9.0,7.0,7.0,6.0,10.0,9.0,6.0,9.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,1.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,0.5,0.7,0.9,0.8,0.8,0.6
345,5.0,0,9,2,14,18,17,17.0,5,4,364.0,1,0.18,0,27.0,3.0,25.0,25.0,25.0,15.0,10.0,0.0,1,7.0,9.0,9.0,9.0,9.0,7.0,7.0,6.0,2.0,24.0,Nutrition,10.0,Biological Sciences,,,2.0,7.0,6.0,Brooklyn,"11,235","25,401.00",2.0,7.0,4.0,Nutritionist,4.0,5.0,1.0,10.0,6.0,5.0,5.0,3.0,4.0,8.0,9.0,6.0,7.0,7.0,8.0,9.0,6.0,9.0,6.0,1.0,2.0,2.7,2.3,1.5,0.5,5.0,0.0,0.5,2.0,0.5,2.0,3.5,1.0,1.0,2.5,1.0,1.0,7.0,9.0,7.0,9.0,7.0,6.0,10.0,10.0,7.0,10.0,1,6.0,8.0,8.0,10.0,9.0,6.0,8.0,8.0,0.0,2.0,,,,,,,,,,,,5.0,3.0,2.0,1.5,1.5,2.5,3.0,1.0,0.5,2.5,1.0,1.0,1.0,3.5,1.0,4.5,0.2,1.3,2.5,0.3,1.2,7.0,9.0,9.0,7.0,7.0,6.0,10.0,9.0,6.0,9.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,1.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,0.5,0.7,0.9,0.8,0.8,0.6
345,5.0,0,9,2,14,18,17,17.0,1,5,365.0,0,0.19,1,30.0,2.0,31.58,10.53,15.79,21.05,10.53,10.53,0,3.0,8.0,6.0,6.0,5.0,2.0,5.0,5.0,2.0,24.0,Nutrition,10.0,Biological Sciences,,,2.0,7.0,6.0,Brooklyn,"11,235","25,401.00",2.0,7.0,4.0,Nutritionist,4.0,5.0,1.0,10.0,6.0,5.0,5.0,3.0,4.0,8.0,9.0,6.0,7.0,7.0,8.0,9.0,6.0,9.0,6.0,1.0,2.0,2.7,2.3,1.5,0.5,5.0,0.0,0.5,2.0,0.5,2.0,3.5,1.0,1.0,2.5,1.0,1.0,7.0,9.0,7.0,9.0,7.0,6.0,10.0,10.0,7.0,10.0,1,10.0,9.0,9.0,7.0,9.0,7.0,7.0,5.0,0.0,2.0,,,,,,,,,,,,5.0,3.0,2.0,1.5,1.5,2.5,3.0,1.0,0.5,2.5,1.0,1.0,1.0,3.5,1.0,4.5,0.2,1.3,2.5,0.3,1.2,7.0,9.0,9.0,7.0,7.0,6.0,10.0,9.0,6.0,9.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,1.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,0.5,0.7,0.9,0.8,0.8,0.6
345,5.0,0,9,2,14,18,17,17.0,4,6,366.0,1,0.19,1,27.0,2.0,14.0,18.0,17.0,16.0,15.0,20.0,1,6.0,6.0,6.0,5.0,5.0,5.0,7.0,7.0,2.0,24.0,Nutrition,10.0,Biological Sciences,,,2.0,7.0,6.0,Brooklyn,"11,235","25,401.00",2.0,7.0,4.0,Nutritionist,4.0,5.0,1.0,10.0,6.0,5.0,5.0,3.0,4.0,8.0,9.0,6.0,7.0,7.0,8.0,9.0,6.0,9.0,6.0,1.0,2.0,2.7,2.3,1.5,0.5,5.0,0.0,0.5,2.0,0.5,2.0,3.5,1.0,1.0,2.5,1.0,1.0,7.0,9.0,7.0,9.0,7.0,6.0,10.0,10.0,7.0,10.0,1,9.0,10.0,10.0,6.0,9.0,8.0,9.0,6.0,0.0,2.0,,,,,,,,,,,,5.0,3.0,2.0,1.5,1.5,2.5,3.0,1.0,0.5,2.5,1.0,1.0,1.0,3.5,1.0,4.5,0.2,1.3,2.5,0.3,1.2,7.0,9.0,9.0,7.0,7.0,6.0,10.0,9.0,6.0,9.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,1.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,0.5,0.7,0.9,0.8,0.8,0.6
345,5.0,0,9,2,14,18,17,17.0,15,7,367.0,0,0.32,1,27.0,2.0,30.0,15.0,20.0,25.0,5.0,5.0,0,7.0,7.0,7.0,8.0,6.0,5.0,7.0,7.0,2.0,24.0,Nutrition,10.0,Biological Sciences,,,2.0,7.0,6.0,Brooklyn,"11,235","25,401.00",2.0,7.0,4.0,Nutritionist,4.0,5.0,1.0,10.0,6.0,5.0,5.0,3.0,4.0,8.0,9.0,6.0,7.0,7.0,8.0,9.0,6.0,9.0,6.0,1.0,2.0,2.7,2.3,1.5,0.5,5.0,0.0,0.5,2.0,0.5,2.0,3.5,1.0,1.0,2.5,1.0,1.0,7.0,9.0,7.0,9.0,7.0,6.0,10.0,10.0,7.0,10.0,0,7.0,10.0,9.0,5.0,8.0,4.0,4.0,3.0,0.0,2.0,,,,,,,,,,,,5.0,3.0,2.0,1.5,1.5,2.5,3.0,1.0,0.5,2.5,1.0,1.0,1.0,3.5,1.0,4.5,0.2,1.3,2.5,0.3,1.2,7.0,9.0,9.0,7.0,7.0,6.0,10.0,9.0,6.0,9.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,1.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,0.5,0.7,0.9,0.8,0.8,0.6
345,5.0,0,9,2,14,18,17,17.0,13,8,368.0,1,0.32,0,24.0,6.0,20.0,10.0,25.0,20.0,10.0,15.0,1,7.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,2.0,24.0,Nutrition,10.0,Biological Sciences,,,2.0,7.0,6.0,Brooklyn,"11,235","25,401.00",2.0,7.0,4.0,Nutritionist,4.0,5.0,1.0,10.0,6.0,5.0,5.0,3.0,4.0,8.0,9.0,6.0,7.0,7.0,8.0,9.0,6.0,9.0,6.0,1.0,2.0,2.7,2.3,1.5,0.5,5.0,0.0,0.5,2.0,0.5,2.0,3.5,1.0,1.0,2.5,1.0,1.0,7.0,9.0,7.0,9.0,7.0,6.0,10.0,10.0,7.0,10.0,1,8.0,10.0,9.0,9.0,7.0,8.0,8.0,6.0,0.0,2.0,,,,,,,,,,,,5.0,3.0,2.0,1.5,1.5,2.5,3.0,1.0,0.5,2.5,1.0,1.0,1.0,3.5,1.0,4.5,0.2,1.3,2.5,0.3,1.2,7.0,9.0,9.0,7.0,7.0,6.0,10.0,9.0,6.0,9.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,1.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,0.5,0.7,0.9,0.8,0.8,0.6
345,5.0,0,9,2,14,18,17,17.0,17,9,369.0,1,0.04,1,25.0,2.0,17.0,18.0,28.0,27.0,5.0,5.0,1,10.0,8.0,10.0,8.0,8.0,8.0,9.0,8.0,2.0,24.0,Nutrition,10.0,Biological Sciences,,,2.0,7.0,6.0,Brooklyn,"11,235","25,401.00",2.0,7.0,4.0,Nutritionist,4.0,5.0,1.0,10.0,6.0,5.0,5.0,3.0,4.0,8.0,9.0,6.0,7.0,7.0,8.0,9.0,6.0,9.0,6.0,1.0,2.0,2.7,2.3,1.5,0.5,5.0,0.0,0.5,2.0,0.5,2.0,3.5,1.0,1.0,2.5,1.0,1.0,7.0,9.0,7.0,9.0,7.0,6.0,10.0,10.0,7.0,10.0,1,7.0,10.0,8.0,10.0,6.0,5.0,7.0,10.0,0.0,2.0,,,,,,,,,,,,5.0,3.0,2.0,1.5,1.5,2.5,3.0,1.0,0.5,2.5,1.0,1.0,1.0,3.5,1.0,4.5,0.2,1.3,2.5,0.3,1.2,7.0,9.0,9.0,7.0,7.0,6.0,10.0,9.0,6.0,9.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,1.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,0.5,0.7,0.9,0.8,0.8,0.6
345,5.0,0,9,2,14,18,17,17.0,11,10,370.0,0,0.19,1,28.0,2.0,50.0,10.0,10.0,10.0,10.0,10.0,0,5.0,10.0,10.0,8.0,10.0,7.0,6.0,5.0,2.0,24.0,Nutrition,10.0,Biological Sciences,,,2.0,7.0,6.0,Brooklyn,"11,235","25,401.00",2.0,7.0,4.0,Nutritionist,4.0,5.0,1.0,10.0,6.0,5.0,5.0,3.0,4.0,8.0,9.0,6.0,7.0,7.0,8.0,9.0,6.0,9.0,6.0,1.0,2.0,2.7,2.3,1.5,0.5,5.0,0.0,0.5,2.0,0.5,2.0,3.5,1.0,1.0,2.5,1.0,1.0,7.0,9.0,7.0,9.0,7.0,6.0,10.0,10.0,7.0,10.0,1,10.0,9.0,10.0,8.0,8.0,5.0,10.0,8.0,0.0,2.0,,,,,,,,,,,,5.0,3.0,2.0,1.5,1.5,2.5,3.0,1.0,0.5,2.5,1.0,1.0,1.0,3.5,1.0,4.5,0.2,1.3,2.5,0.3,1.2,7.0,9.0,9.0,7.0,7.0,6.0,10.0,9.0,6.0,9.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,1.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,0.5,0.7,0.9,0.8,0.8,0.6
345,5.0,0,9,2,14,18,17,17.0,14,11,371.0,0,0.23,1,27.0,2.0,40.0,0.0,10.0,50.0,0.0,0.0,0,4.0,8.0,7.0,4.0,5.0,5.0,5.0,10.0,2.0,24.0,Nutrition,10.0,Biological Sciences,,,2.0,7.0,6.0,Brooklyn,"11,235","25,401.00",2.0,7.0,4.0,Nutritionist,4.0,5.0,1.0,10.0,6.0,5.0,5.0,3.0,4.0,8.0,9.0,6.0,7.0,7.0,8.0,9.0,6.0,9.0,6.0,1.0,2.0,2.7,2.3,1.5,0.5,5.0,0.0,0.5,2.0,0.5,2.0,3.5,1.0,1.0,2.5,1.0,1.0,7.0,9.0,7.0,9.0,7.0,6.0,10.0,10.0,7.0,10.0,0,8.0,10.0,8.0,7.0,7.0,6.0,6.0,7.0,0.0,2.0,,,,,,,,,,,,5.0,3.0,2.0,1.5,1.5,2.5,3.0,1.0,0.5,2.5,1.0,1.0,1.0,3.5,1.0,4.5,0.2,1.3,2.5,0.3,1.2,7.0,9.0,9.0,7.0,7.0,6.0,10.0,9.0,6.0,9.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,1.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,0.5,0.7,0.9,0.8,0.8,0.6
345,5.0,0,9,2,14,18,17,17.0,9,12,372.0,0,-0.19,1,27.0,2.0,30.0,15.0,15.0,20.0,5.0,15.0,0,7.0,7.0,6.0,7.0,8.0,7.0,6.0,6.0,2.0,24.0,Nutrition,10.0,Biological Sciences,,,2.0,7.0,6.0,Brooklyn,"11,235","25,401.00",2.0,7.0,4.0,Nutritionist,4.0,5.0,1.0,10.0,6.0,5.0,5.0,3.0,4.0,8.0,9.0,6.0,7.0,7.0,8.0,9.0,6.0,9.0,6.0,1.0,2.0,2.7,2.3,1.5,0.5,5.0,0.0,0.5,2.0,0.5,2.0,3.5,1.0,1.0,2.5,1.0,1.0,7.0,9.0,7.0,9.0,7.0,6.0,10.0,10.0,7.0,10.0,1,8.0,7.0,7.0,7.0,7.0,8.0,6.0,6.0,0.0,2.0,,,,,,,,,,,,5.0,3.0,2.0,1.5,1.5,2.5,3.0,1.0,0.5,2.5,1.0,1.0,1.0,3.5,1.0,4.5,0.2,1.3,2.5,0.3,1.2,7.0,9.0,9.0,7.0,7.0,6.0,10.0,9.0,6.0,9.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,1.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,0.5,0.7,0.9,0.8,0.8,0.6
345,5.0,0,9,2,14,18,17,17.0,10,13,373.0,0,0.44,0,29.0,3.0,75.0,5.0,5.0,10.0,0.0,5.0,1,7.0,8.0,9.0,10.0,6.0,6.0,7.0,7.0,2.0,24.0,Nutrition,10.0,Biological Sciences,,,2.0,7.0,6.0,Brooklyn,"11,235","25,401.00",2.0,7.0,4.0,Nutritionist,4.0,5.0,1.0,10.0,6.0,5.0,5.0,3.0,4.0,8.0,9.0,6.0,7.0,7.0,8.0,9.0,6.0,9.0,6.0,1.0,2.0,2.7,2.3,1.5,0.5,5.0,0.0,0.5,2.0,0.5,2.0,3.5,1.0,1.0,2.5,1.0,1.0,7.0,9.0,7.0,9.0,7.0,6.0,10.0,10.0,7.0,10.0,0,10.0,9.0,8.0,8.0,8.0,6.0,8.0,7.0,0.0,2.0,,,,,,,,,,,,5.0,3.0,2.0,1.5,1.5,2.5,3.0,1.0,0.5,2.5,1.0,1.0,1.0,3.5,1.0,4.5,0.2,1.3,2.5,0.3,1.2,7.0,9.0,9.0,7.0,7.0,6.0,10.0,9.0,6.0,9.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,1.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,0.5,0.7,0.9,0.8,0.8,0.6
345,5.0,0,9,2,14,18,17,17.0,2,14,374.0,0,-0.04,0,30.0,4.0,50.0,10.0,10.0,10.0,5.0,15.0,0,6.0,5.0,6.0,4.0,4.0,5.0,5.0,5.0,2.0,24.0,Nutrition,10.0,Biological Sciences,,,2.0,7.0,6.0,Brooklyn,"11,235","25,401.00",2.0,7.0,4.0,Nutritionist,4.0,5.0,1.0,10.0,6.0,5.0,5.0,3.0,4.0,8.0,9.0,6.0,7.0,7.0,8.0,9.0,6.0,9.0,6.0,1.0,2.0,2.7,2.3,1.5,0.5,5.0,0.0,0.5,2.0,0.5,2.0,3.5,1.0,1.0,2.5,1.0,1.0,7.0,9.0,7.0,9.0,7.0,6.0,10.0,10.0,7.0,10.0,0,5.0,10.0,9.0,6.0,10.0,6.0,6.0,10.0,0.0,2.0,,,,,,,,,,,,5.0,3.0,2.0,1.5,1.5,2.5,3.0,1.0,0.5,2.5,1.0,1.0,1.0,3.5,1.0,4.5,0.2,1.3,2.5,0.3,1.2,7.0,9.0,9.0,7.0,7.0,6.0,10.0,9.0,6.0,9.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,1.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,0.5,0.7,0.9,0.8,0.8,0.6
